date,day,new_hosp,new_icu,new_deaths,new_cases,new_nonicu,cases_complete,deaths_complete
2020-04-05,Sunday,18.428571428571427,7.285714285714286,3.7142857142857144,70.71428571428571,11.142857142857142,TRUE,TRUE
2020-04-06,Monday,20,7.714285714285714,4.285714285714286,72.85714285714286,12.285714285714286,TRUE,TRUE
2020-04-07,Tuesday,21.571428571428573,7.714285714285714,4.857142857142857,74.14285714285714,13.857142857142858,TRUE,TRUE
2020-04-08,Wednesday,20.857142857142858,7.285714285714286,5.142857142857143,80.57142857142857,13.571428571428571,TRUE,TRUE
2020-04-09,Thursday,21.714285714285715,7.857142857142857,5.857142857142857,83.14285714285714,13.857142857142858,TRUE,TRUE
2020-04-10,Friday,22.428571428571427,7.428571428571429,6.571428571428571,87.57142857142857,15,TRUE,TRUE
2020-04-11,Saturday,23,7.857142857142857,6.428571428571429,93,15.142857142857142,TRUE,TRUE
2020-04-12,Sunday,24.571428571428573,8.428571428571429,6.428571428571429,92.57142857142857,16.142857142857142,TRUE,TRUE
2020-04-13,Monday,25,8.857142857142858,6.428571428571429,97.42857142857143,16.142857142857142,TRUE,TRUE
2020-04-14,Tuesday,26,10.428571428571429,6.428571428571429,105,15.571428571428571,TRUE,TRUE
2020-04-15,Wednesday,29.142857142857142,10.714285714285714,7.857142857142857,112.14285714285714,18.428571428571427,TRUE,TRUE
2020-04-16,Thursday,28.857142857142858,10,8.142857142857142,123.57142857142857,18.857142857142858,TRUE,TRUE
2020-04-17,Friday,30.428571428571427,11.571428571428571,9.714285714285714,135.85714285714286,18.857142857142858,TRUE,TRUE
2020-04-18,Saturday,32.714285714285715,12.142857142857142,11.571428571428571,142.57142857142858,20.571428571428573,TRUE,TRUE
2020-04-19,Sunday,31.285714285714285,11.714285714285714,13.428571428571429,152.42857142857142,19.571428571428573,TRUE,TRUE
2020-04-20,Monday,33,12.142857142857142,14.857142857142858,171,20.857142857142858,TRUE,TRUE
2020-04-21,Tuesday,33.57142857142857,11.428571428571429,17.857142857142858,186.28571428571428,22.142857142857142,TRUE,TRUE
2020-04-22,Wednesday,34.42857142857143,11.714285714285714,18.285714285714285,208.42857142857142,22.714285714285715,TRUE,TRUE
2020-04-23,Thursday,37,11.714285714285714,19.571428571428573,258.7142857142857,25.285714285714285,TRUE,TRUE
2020-04-24,Friday,39.42857142857143,11,20.428571428571427,307.7142857142857,28.428571428571427,TRUE,TRUE
2020-04-25,Saturday,40.857142857142854,11.142857142857142,20.571428571428573,338.85714285714283,29.714285714285715,TRUE,TRUE
2020-04-26,Sunday,44,12.142857142857142,20.571428571428573,376,31.857142857142858,TRUE,TRUE
2020-04-27,Monday,47.285714285714285,12.285714285714286,20.857142857142858,433.57142857142856,35,TRUE,TRUE
2020-04-28,Tuesday,48.857142857142854,13,19,482.85714285714283,35.857142857142854,TRUE,TRUE
2020-04-29,Wednesday,51.285714285714285,14.571428571428571,20.428571428571427,537,36.714285714285715,TRUE,TRUE
2020-04-30,Thursday,53,15.714285714285714,20.285714285714285,553.4285714285714,37.285714285714285,TRUE,TRUE
2020-05-01,Friday,54.714285714285715,16.571428571428573,21.428571428571427,567.7142857142857,38.142857142857146,TRUE,TRUE
2020-05-02,Saturday,59,19.142857142857142,21.428571428571427,567.4285714285714,39.857142857142854,TRUE,TRUE
2020-05-03,Sunday,61.714285714285715,19.428571428571427,23,560.8571428571429,42.285714285714285,TRUE,TRUE
2020-05-04,Monday,61.57142857142857,20.714285714285715,23.428571428571427,581.5714285714286,40.857142857142854,TRUE,TRUE
2020-05-05,Tuesday,63,21.142857142857142,24.142857142857142,587.5714285714286,41.857142857142854,TRUE,TRUE
2020-05-06,Wednesday,63.714285714285715,21.571428571428573,23.428571428571427,581.1428571428571,42.142857142857146,TRUE,TRUE
2020-05-07,Thursday,63.857142857142854,21.857142857142858,25.142857142857142,605.4285714285714,42,TRUE,TRUE
2020-05-08,Friday,64,22.142857142857142,23.571428571428573,618.1428571428571,41.857142857142854,TRUE,TRUE
2020-05-09,Saturday,62.714285714285715,20,24.571428571428573,609.8571428571429,42.714285714285715,TRUE,TRUE
2020-05-10,Sunday,61.285714285714285,19.714285714285715,23.285714285714285,594.1428571428571,41.57142857142857,TRUE,TRUE
2020-05-11,Monday,61.42857142857143,19,23.285714285714285,593.5714285714286,42.42857142857143,TRUE,TRUE
2020-05-12,Tuesday,60.57142857142857,18.714285714285715,23.428571428571427,595.2857142857143,41.857142857142854,TRUE,TRUE
2020-05-13,Wednesday,60.857142857142854,17.571428571428573,23.142857142857142,608.7142857142857,43.285714285714285,TRUE,TRUE
2020-05-14,Thursday,61,16.428571428571427,21.571428571428573,605.5714285714286,44.57142857142857,TRUE,TRUE
2020-05-15,Friday,61.42857142857143,15.285714285714286,21.714285714285715,618.5714285714286,46.142857142857146,TRUE,TRUE
2020-05-16,Saturday,63.285714285714285,16.428571428571427,21,628.1428571428571,46.857142857142854,TRUE,TRUE
2020-05-17,Sunday,63.57142857142857,17.142857142857142,21.428571428571427,640,46.42857142857143,TRUE,TRUE
2020-05-18,Monday,64.71428571428571,17.285714285714285,21,662.7142857142857,47.42857142857143,TRUE,TRUE
2020-05-19,Tuesday,69.28571428571429,18,22.428571428571427,691.2857142857143,51.285714285714285,TRUE,TRUE
2020-05-20,Wednesday,70.57142857142857,19.142857142857142,22.714285714285715,694.4285714285714,51.42857142857143,TRUE,TRUE
2020-05-21,Thursday,74,19.571428571428573,22.428571428571427,721.4285714285714,54.42857142857143,TRUE,TRUE
2020-05-22,Friday,74.57142857142857,21,22.285714285714285,719.5714285714286,53.57142857142857,TRUE,TRUE
2020-05-23,Saturday,72.71428571428571,20.571428571428573,23.285714285714285,727.4285714285714,52.142857142857146,TRUE,TRUE
2020-05-24,Sunday,72.71428571428571,20.142857142857142,23.571428571428573,734,52.57142857142857,TRUE,TRUE
2020-05-25,Monday,72.42857142857143,19.571428571428573,24.857142857142858,652.4285714285714,52.857142857142854,TRUE,TRUE
2020-05-26,Tuesday,71.28571428571429,18.714285714285715,24.714285714285715,643.8571428571429,52.57142857142857,TRUE,TRUE
2020-05-27,Wednesday,68.42857142857143,18,24.571428571428573,633,50.42857142857143,TRUE,TRUE
2020-05-28,Thursday,64,19.285714285714285,25.142857142857142,574.4285714285714,44.714285714285715,TRUE,TRUE
2020-05-29,Friday,61.142857142857146,17.857142857142858,24.714285714285715,527.2857142857143,43.285714285714285,TRUE,TRUE
2020-05-30,Saturday,57.714285714285715,16.714285714285715,22.428571428571427,494,41,TRUE,TRUE
2020-05-31,Sunday,55.57142857142857,16.571428571428573,21.857142857142858,463,39,TRUE,TRUE
2020-06-01,Monday,54.857142857142854,16.714285714285715,20.857142857142858,488.57142857142856,38.142857142857146,TRUE,TRUE
2020-06-02,Tuesday,49.142857142857146,16,19.857142857142858,443.7142857142857,33.142857142857146,TRUE,TRUE
2020-06-03,Wednesday,44.714285714285715,14,20.142857142857142,421.7142857142857,30.714285714285715,TRUE,TRUE
2020-06-04,Thursday,43.142857142857146,12,20.714285714285715,397.57142857142856,31.142857142857142,TRUE,TRUE
2020-06-05,Friday,40.57142857142857,11,21,390.85714285714283,29.571428571428573,TRUE,TRUE
2020-06-06,Saturday,40.57142857142857,10.428571428571429,21.285714285714285,390.14285714285717,30.142857142857142,TRUE,TRUE
2020-06-07,Sunday,39.857142857142854,10.714285714285714,21.285714285714285,389.57142857142856,29.142857142857142,TRUE,TRUE
2020-06-08,Monday,37.285714285714285,9.428571428571429,19.428571428571427,374.85714285714283,27.857142857142858,TRUE,TRUE
2020-06-09,Tuesday,36.42857142857143,8.714285714285714,18.142857142857142,370.42857142857144,27.714285714285715,TRUE,TRUE
2020-06-10,Wednesday,37.42857142857143,8.857142857142858,15.714285714285714,352.85714285714283,28.571428571428573,TRUE,TRUE
2020-06-11,Thursday,35.57142857142857,8.142857142857142,14,344.14285714285717,27.428571428571427,TRUE,TRUE
2020-06-12,Friday,35.285714285714285,8.571428571428571,12.857142857142858,329.57142857142856,26.714285714285715,TRUE,TRUE
2020-06-13,Saturday,32.714285714285715,8.857142857142858,12.714285714285714,327.85714285714283,23.857142857142858,TRUE,TRUE
2020-06-14,Sunday,31.285714285714285,7.428571428571429,11.428571428571429,329.57142857142856,23.857142857142858,TRUE,TRUE
2020-06-15,Monday,30.142857142857142,7.571428571428571,11,320.2857142857143,22.571428571428573,TRUE,TRUE
2020-06-16,Tuesday,29,7.857142857142857,10.428571428571429,314,21.142857142857142,TRUE,TRUE
2020-06-17,Wednesday,27.714285714285715,7.857142857142857,11.571428571428571,317.85714285714283,19.857142857142858,TRUE,TRUE
2020-06-18,Thursday,27,8.285714285714286,11,324.2857142857143,18.714285714285715,TRUE,TRUE
2020-06-19,Friday,28.428571428571427,8.285714285714286,10.571428571428571,329.7142857142857,20.142857142857142,TRUE,TRUE
2020-06-20,Saturday,29,8.571428571428571,10.571428571428571,339.85714285714283,20.428571428571427,TRUE,TRUE
2020-06-21,Sunday,29.428571428571427,8.428571428571429,10.571428571428571,346.85714285714283,21,TRUE,TRUE
2020-06-22,Monday,29,8.857142857142858,10.285714285714286,358,20.142857142857142,TRUE,TRUE
2020-06-23,Tuesday,29.571428571428573,9.571428571428571,10.428571428571429,383.85714285714283,20,TRUE,TRUE
2020-06-24,Wednesday,29.714285714285715,9.714285714285714,8.142857142857142,396.2857142857143,20,TRUE,TRUE
2020-06-25,Thursday,30.285714285714285,9.714285714285714,8.142857142857142,410.14285714285717,20.571428571428573,TRUE,TRUE
2020-06-26,Friday,28.285714285714285,10,7.857142857142857,436.14285714285717,18.285714285714285,TRUE,TRUE
2020-06-27,Saturday,27.285714285714285,9.428571428571429,6.857142857142857,444.42857142857144,17.857142857142858,TRUE,TRUE
2020-06-28,Sunday,25.714285714285715,9.285714285714286,7,450.85714285714283,16.428571428571427,TRUE,TRUE
2020-06-29,Monday,26.571428571428573,8.571428571428571,7,467,18,TRUE,TRUE
2020-06-30,Tuesday,27.428571428571427,8.428571428571429,6.857142857142857,469.85714285714283,19,TRUE,TRUE
2020-07-01,Wednesday,26.285714285714285,8.142857142857142,7,488.85714285714283,18.142857142857142,TRUE,TRUE
2020-07-02,Thursday,26.142857142857142,8.142857142857142,6.142857142857143,502.7142857142857,18,TRUE,TRUE
2020-07-03,Friday,26.285714285714285,6.857142857142857,6,489.42857142857144,19.428571428571427,TRUE,TRUE
2020-07-04,Saturday,27.285714285714285,6.571428571428571,5.857142857142857,463.85714285714283,20.714285714285715,TRUE,TRUE
2020-07-05,Sunday,28.857142857142858,6.571428571428571,5,469.14285714285717,22.285714285714285,TRUE,TRUE
2020-07-06,Monday,28.142857142857142,7,4.714285714285714,493.57142857142856,21.142857142857142,TRUE,TRUE
2020-07-07,Tuesday,26.857142857142858,6.428571428571429,3.857142857142857,509.2857142857143,20.428571428571427,TRUE,TRUE
2020-07-08,Wednesday,28.714285714285715,7.285714285714286,4.714285714285714,532.1428571428571,21.428571428571427,TRUE,TRUE
2020-07-09,Thursday,29.142857142857142,6.714285714285714,4.857142857142857,558.2857142857143,22.428571428571427,TRUE,TRUE
2020-07-10,Friday,29.714285714285715,7.428571428571429,4.571428571428571,606.8571428571429,22.285714285714285,TRUE,TRUE
2020-07-11,Saturday,30,7.142857142857143,4.571428571428571,633.4285714285714,22.857142857142858,TRUE,TRUE
2020-07-12,Sunday,30,7.142857142857143,4.571428571428571,644,22.857142857142858,TRUE,TRUE
2020-07-13,Monday,30,6.428571428571429,4.285714285714286,642.8571428571429,23.571428571428573,TRUE,TRUE
2020-07-14,Tuesday,30.857142857142858,6.428571428571429,4.714285714285714,659.1428571428571,24.428571428571427,TRUE,TRUE
2020-07-15,Wednesday,31.857142857142858,6.428571428571429,4.571428571428571,659.5714285714286,25.428571428571427,TRUE,TRUE
2020-07-16,Thursday,33.714285714285715,7.714285714285714,4.428571428571429,666.7142857142857,26,TRUE,TRUE
2020-07-17,Friday,35.285714285714285,8.142857142857142,5,657,27.142857142857142,TRUE,TRUE
2020-07-18,Saturday,37.857142857142854,9.571428571428571,5.285714285714286,660,28.285714285714285,TRUE,TRUE
2020-07-19,Sunday,39.57142857142857,10.285714285714286,5.142857142857143,654.7142857142857,29.285714285714285,TRUE,TRUE
2020-07-20,Monday,39.285714285714285,11,5.285714285714286,666.2857142857143,28.285714285714285,TRUE,TRUE
2020-07-21,Tuesday,40.714285714285715,10.714285714285714,5.285714285714286,656.2857142857143,30,TRUE,TRUE
2020-07-22,Wednesday,40.285714285714285,11.142857142857142,5,650.1428571428571,29.142857142857142,TRUE,TRUE
2020-07-23,Thursday,40,11.285714285714286,5.714285714285714,659.1428571428571,28.714285714285715,TRUE,TRUE
2020-07-24,Friday,40,11.142857142857142,5.571428571428571,675.2857142857143,28.857142857142858,TRUE,TRUE
2020-07-25,Saturday,40.57142857142857,10.285714285714286,5,680.8571428571429,30.285714285714285,TRUE,TRUE
2020-07-26,Sunday,39,10.428571428571429,5,680.4285714285714,28.571428571428573,TRUE,TRUE
2020-07-27,Monday,39.857142857142854,10.285714285714286,5.285714285714286,680.8571428571429,29.571428571428573,TRUE,TRUE
2020-07-28,Tuesday,39.42857142857143,11.428571428571429,5.428571428571429,689.2857142857143,28,TRUE,TRUE
2020-07-29,Wednesday,41.857142857142854,11.142857142857142,5.142857142857143,696.8571428571429,30.714285714285715,TRUE,TRUE
2020-07-30,Thursday,44,10.428571428571429,4.857142857142857,685.2857142857143,33.57142857142857,TRUE,TRUE
2020-07-31,Friday,43.142857142857146,10.428571428571429,5.428571428571429,671.2857142857143,32.714285714285715,TRUE,TRUE
2020-08-01,Saturday,42.857142857142854,11.571428571428571,5.714285714285714,687.1428571428571,31.285714285714285,TRUE,TRUE
2020-08-02,Sunday,43.285714285714285,11.714285714285714,6,684.4285714285714,31.571428571428573,TRUE,TRUE
2020-08-03,Monday,44.857142857142854,12.714285714285714,5.857142857142857,683.7142857142857,32.142857142857146,TRUE,TRUE
2020-08-04,Tuesday,44.714285714285715,11.428571428571429,6,679.1428571428571,33.285714285714285,TRUE,TRUE
2020-08-05,Wednesday,42.714285714285715,11,6.714285714285714,660.2857142857143,31.714285714285715,TRUE,TRUE
2020-08-06,Thursday,41.42857142857143,10.714285714285714,7,650.8571428571429,30.714285714285715,TRUE,TRUE
2020-08-07,Friday,44,12,6.571428571428571,648.1428571428571,32,TRUE,TRUE
2020-08-08,Saturday,44.57142857142857,11.714285714285714,6.857142857142857,637.1428571428571,32.857142857142854,TRUE,TRUE
2020-08-09,Sunday,46.57142857142857,10.714285714285714,7.285714285714286,641.8571428571429,35.857142857142854,TRUE,TRUE
2020-08-10,Monday,46.142857142857146,10.428571428571429,7.142857142857143,637.7142857142857,35.714285714285715,TRUE,TRUE
2020-08-11,Tuesday,46.142857142857146,12,7.285714285714286,627.5714285714286,34.142857142857146,TRUE,TRUE
2020-08-12,Wednesday,46.142857142857146,12.285714285714286,7.142857142857143,632.2857142857143,33.857142857142854,TRUE,TRUE
2020-08-13,Thursday,45.57142857142857,12.571428571428571,6.714285714285714,627.7142857142857,33,TRUE,TRUE
2020-08-14,Friday,43.42857142857143,10.714285714285714,7,626.8571428571429,32.714285714285715,TRUE,TRUE
2020-08-15,Saturday,42.714285714285715,10.857142857142858,8,625,31.857142857142858,TRUE,TRUE
2020-08-16,Sunday,42.142857142857146,11.714285714285714,8.428571428571429,626.2857142857143,30.428571428571427,TRUE,TRUE
2020-08-17,Monday,42,11,8.714285714285714,641.5714285714286,31,TRUE,TRUE
2020-08-18,Tuesday,42.142857142857146,9.857142857142858,9.142857142857142,654.4285714285714,32.285714285714285,TRUE,TRUE
2020-08-19,Wednesday,41.857142857142854,9.571428571428571,8.571428571428571,658.7142857142857,32.285714285714285,TRUE,TRUE
2020-08-20,Thursday,42.42857142857143,9.428571428571429,9.285714285714286,676.1428571428571,33,TRUE,TRUE
2020-08-21,Friday,44.57142857142857,10.142857142857142,9.714285714285714,689.7142857142857,34.42857142857143,TRUE,TRUE
2020-08-22,Saturday,43.285714285714285,9.142857142857142,9.142857142857142,689.4285714285714,34.142857142857146,TRUE,TRUE
2020-08-23,Sunday,42,9.857142857142858,8.285714285714286,686.2857142857143,32.142857142857146,TRUE,TRUE
2020-08-24,Monday,42,10,9,694.5714285714286,32,TRUE,TRUE
2020-08-25,Tuesday,42.857142857142854,9.714285714285714,7.857142857142857,720.5714285714286,33.142857142857146,TRUE,TRUE
2020-08-26,Wednesday,43.42857142857143,9.142857142857142,7.714285714285714,752.4285714285714,34.285714285714285,TRUE,TRUE
2020-08-27,Thursday,43.42857142857143,8.857142857142858,7.428571428571429,753.4285714285714,34.57142857142857,TRUE,TRUE
2020-08-28,Friday,42.285714285714285,8.857142857142858,6.571428571428571,761.2857142857143,33.42857142857143,TRUE,TRUE
2020-08-29,Saturday,41.57142857142857,9.714285714285714,5.714285714285714,761.8571428571429,31.857142857142858,TRUE,TRUE
2020-08-30,Sunday,40,8.142857142857142,5.428571428571429,764.8571428571429,31.857142857142858,TRUE,TRUE
2020-08-31,Monday,38.857142857142854,8,5.285714285714286,756.5714285714286,30.857142857142858,TRUE,TRUE
2020-09-01,Tuesday,38,8.142857142857142,5,730.2857142857143,29.857142857142858,TRUE,TRUE
2020-09-02,Wednesday,37.57142857142857,8.142857142857142,5.714285714285714,705.1428571428571,29.428571428571427,TRUE,TRUE
2020-09-03,Thursday,36.42857142857143,9.142857142857142,6.285714285714286,692.8571428571429,27.285714285714285,TRUE,TRUE
2020-09-04,Friday,35.42857142857143,9.714285714285714,6,664.8571428571429,25.714285714285715,TRUE,TRUE
2020-09-05,Saturday,35.714285714285715,8.714285714285714,6.428571428571429,663.2857142857143,27,TRUE,TRUE
2020-09-06,Sunday,36.285714285714285,9.428571428571429,7.428571428571429,656.1428571428571,26.857142857142858,TRUE,TRUE
2020-09-07,Monday,34.285714285714285,9.285714285714286,6.571428571428571,551.1428571428571,25,TRUE,TRUE
2020-09-08,Tuesday,34.142857142857146,9.857142857142858,7.142857142857143,570.4285714285714,24.285714285714285,TRUE,TRUE
2020-09-09,Wednesday,33.57142857142857,10.571428571428571,7.571428571428571,578.7142857142857,23,TRUE,TRUE
2020-09-10,Thursday,32,9.714285714285714,7.142857142857143,570.2857142857143,22.285714285714285,TRUE,TRUE
2020-09-11,Friday,30.714285714285715,9.571428571428571,8.142857142857142,576.4285714285714,21.142857142857142,TRUE,TRUE
2020-09-12,Saturday,30.285714285714285,9.285714285714286,8.428571428571429,579,21,TRUE,TRUE
2020-09-13,Sunday,30.714285714285715,9,7.857142857142857,593.7142857142857,21.714285714285715,TRUE,TRUE
2020-09-14,Monday,31.714285714285715,9.428571428571429,7.714285714285714,713.4285714285714,22.285714285714285,TRUE,TRUE
2020-09-15,Tuesday,31.428571428571427,9.142857142857142,7.857142857142857,724.7142857142857,22.285714285714285,TRUE,TRUE
2020-09-16,Wednesday,32.42857142857143,9.142857142857142,7.714285714285714,770.7142857142857,23.285714285714285,TRUE,TRUE
2020-09-17,Thursday,34.42857142857143,9.428571428571429,7.142857142857143,831.4285714285714,25,TRUE,TRUE
2020-09-18,Friday,36.285714285714285,8.714285714285714,6.428571428571429,883.4285714285714,27.571428571428573,TRUE,TRUE
2020-09-19,Saturday,38,9.571428571428571,5.857142857142857,912,28.428571428571427,TRUE,TRUE
2020-09-20,Sunday,39.857142857142854,10.142857142857142,6,923.8571428571429,29.714285714285715,TRUE,TRUE
2020-09-21,Monday,43.42857142857143,11.571428571428571,6.857142857142857,973,31.857142857142858,TRUE,TRUE
2020-09-22,Tuesday,47.285714285714285,11.857142857142858,6.714285714285714,1016.4285714285714,35.42857142857143,TRUE,TRUE
2020-09-23,Wednesday,50.57142857142857,12.285714285714286,6.857142857142857,1032.857142857143,38.285714285714285,TRUE,TRUE
2020-09-24,Thursday,52,14.428571428571429,7.285714285714286,1050,37.57142857142857,TRUE,TRUE
2020-09-25,Friday,54.857142857142854,15.142857142857142,8,1046.5714285714287,39.714285714285715,TRUE,TRUE
2020-09-26,Saturday,58.285714285714285,15.857142857142858,8.857142857142858,1054.4285714285713,42.42857142857143,TRUE,TRUE
2020-09-27,Sunday,59.285714285714285,15.142857142857142,9.428571428571429,1055.7142857142858,44.142857142857146,TRUE,TRUE
2020-09-28,Monday,59.142857142857146,14.142857142857142,9.857142857142858,1057.142857142857,45,TRUE,TRUE
2020-09-29,Tuesday,59,13.714285714285714,9.714285714285714,1028.142857142857,45.285714285714285,TRUE,TRUE
2020-09-30,Wednesday,56.285714285714285,13.142857142857142,10.714285714285714,1021.8571428571429,43.142857142857146,TRUE,TRUE
2020-10-01,Thursday,56.142857142857146,11.571428571428571,10.714285714285714,1023.4285714285714,44.57142857142857,TRUE,TRUE
2020-10-02,Friday,55.57142857142857,12.857142857142858,11,1036.4285714285713,42.714285714285715,TRUE,TRUE
2020-10-03,Saturday,54.285714285714285,13.142857142857142,10.857142857142858,1042.5714285714287,41.142857142857146,TRUE,TRUE
2020-10-04,Sunday,54.857142857142854,13.428571428571429,10,1057.7142857142858,41.42857142857143,TRUE,TRUE
2020-10-05,Monday,60.57142857142857,13.571428571428571,9.857142857142858,1097.4285714285713,47,TRUE,TRUE
2020-10-06,Tuesday,62.285714285714285,15.285714285714286,11,1162.142857142857,47,TRUE,TRUE
2020-10-07,Wednesday,67.14285714285714,17,11.428571428571429,1224.4285714285713,50.142857142857146,TRUE,TRUE
2020-10-08,Thursday,69,18,11.571428571428571,1290.2857142857142,51,TRUE,TRUE
2020-10-09,Friday,70.28571428571429,16.714285714285715,12.142857142857142,1355.857142857143,53.57142857142857,TRUE,TRUE
2020-10-10,Saturday,70.85714285714286,16.857142857142858,13.142857142857142,1381.5714285714287,54,TRUE,TRUE
2020-10-11,Sunday,72.85714285714286,17.142857142857142,14.428571428571429,1401.2857142857142,55.714285714285715,TRUE,TRUE
2020-10-12,Monday,71.14285714285714,17.714285714285715,15.857142857142858,1455.857142857143,53.42857142857143,TRUE,TRUE
2020-10-13,Tuesday,72,17,16,1500.5714285714287,55,TRUE,TRUE
2020-10-14,Wednesday,71.28571428571429,15.714285714285714,14.571428571428571,1545.142857142857,55.57142857142857,TRUE,TRUE
2020-10-15,Thursday,75.14285714285714,15.714285714285714,14.571428571428571,1551.2857142857142,59.42857142857143,TRUE,TRUE
2020-10-16,Friday,78.28571428571429,17.142857142857142,13.857142857142858,1535,61.142857142857146,TRUE,TRUE
2020-10-17,Saturday,79.14285714285714,16.857142857142858,14.142857142857142,1538.142857142857,62.285714285714285,TRUE,TRUE
2020-10-18,Sunday,81.28571428571429,18.714285714285715,15.428571428571429,1533.4285714285713,62.57142857142857,TRUE,TRUE
2020-10-19,Monday,84.57142857142857,19,15.142857142857142,1585,65.57142857142857,TRUE,TRUE
2020-10-20,Tuesday,85.14285714285714,19.857142857142858,15.285714285714286,1652.142857142857,65.28571428571429,TRUE,TRUE
2020-10-21,Wednesday,89.28571428571429,20.857142857142858,17.285714285714285,1726.7142857142858,68.42857142857143,TRUE,TRUE
2020-10-22,Thursday,90.14285714285714,21.714285714285715,18.571428571428573,1786.2857142857142,68.42857142857143,TRUE,TRUE
2020-10-23,Friday,94.71428571428571,20.285714285714285,19.571428571428573,1906.5714285714287,74.42857142857143,TRUE,TRUE
2020-10-24,Saturday,99.28571428571429,20.428571428571427,18.142857142857142,1985.857142857143,78.85714285714286,TRUE,TRUE
2020-10-25,Sunday,101.28571428571429,21.285714285714285,17,2091.1428571428573,80,TRUE,TRUE
2020-10-26,Monday,104.42857142857143,21.571428571428573,18,2288.4285714285716,82.85714285714286,TRUE,TRUE
2020-10-27,Tuesday,111.71428571428571,22,19.142857142857142,2474.285714285714,89.71428571428571,TRUE,TRUE
2020-10-28,Wednesday,117.42857142857143,22.571428571428573,19.857142857142858,2633,94.85714285714286,TRUE,TRUE
2020-10-29,Thursday,121.57142857142857,22.571428571428573,19.857142857142858,2864.1428571428573,99,TRUE,TRUE
2020-10-30,Friday,124.85714285714286,23.714285714285715,21.142857142857142,3114.5714285714284,101.14285714285714,TRUE,TRUE
2020-10-31,Saturday,130,24.857142857142858,23.428571428571427,3248.285714285714,105.14285714285714,TRUE,TRUE
2020-11-01,Sunday,137.85714285714286,24.428571428571427,24,3377.4285714285716,113.42857142857143,TRUE,TRUE
2020-11-02,Monday,144.57142857142858,25.857142857142858,24,3661.285714285714,118.71428571428571,TRUE,TRUE
2020-11-03,Tuesday,152.57142857142858,28.285714285714285,24.285714285714285,3982.5714285714284,124.28571428571429,TRUE,TRUE
2020-11-04,Wednesday,156.57142857142858,28.285714285714285,25.142857142857142,4453.142857142857,128.28571428571428,TRUE,TRUE
2020-11-05,Thursday,168.85714285714286,29.714285714285715,27.714285714285715,4978.857142857143,139.14285714285714,TRUE,TRUE
2020-11-06,Friday,177.57142857142858,32.142857142857146,29.428571428571427,5447,145.42857142857142,TRUE,TRUE
2020-11-07,Saturday,187.14285714285714,34,32,5732.714285714285,153.14285714285714,TRUE,TRUE
2020-11-08,Sunday,193.42857142857142,35.857142857142854,35.57142857142857,5986.428571428572,157.57142857142858,TRUE,TRUE
2020-11-09,Monday,202.71428571428572,37.42857142857143,37.142857142857146,6479.142857142857,165.28571428571428,TRUE,TRUE
2020-11-10,Tuesday,211.14285714285714,37.285714285714285,38.57142857142857,6826.857142857143,173.85714285714286,TRUE,TRUE
2020-11-11,Wednesday,220.71428571428572,38.714285714285715,39.857142857142854,6941.857142857143,182,TRUE,TRUE
2020-11-12,Thursday,225.71428571428572,39,41,6942.857142857143,186.71428571428572,TRUE,TRUE
2020-11-13,Friday,230.85714285714286,37.285714285714285,41,6958.285714285715,193.57142857142858,TRUE,TRUE
2020-11-14,Saturday,237.28571428571428,37.285714285714285,42,6955,200,TRUE,TRUE
2020-11-15,Sunday,243.28571428571428,37.285714285714285,42.142857142857146,6928.428571428572,206,TRUE,TRUE
2020-11-16,Monday,252.71428571428572,38.42857142857143,45.57142857142857,6870.142857142857,214.28571428571428,TRUE,TRUE
2020-11-17,Tuesday,256.2857142857143,38.142857142857146,48.57142857142857,6805,218.14285714285714,TRUE,TRUE
2020-11-18,Wednesday,262.14285714285717,38.142857142857146,51.142857142857146,6782.571428571428,224,TRUE,TRUE
2020-11-19,Thursday,271.2857142857143,39.714285714285715,53.857142857142854,6721.142857142857,231.57142857142858,TRUE,TRUE
2020-11-20,Friday,269.14285714285717,42.857142857142854,57,6624.142857142857,226.28571428571428,TRUE,TRUE
2020-11-21,Saturday,265.85714285714283,42.142857142857146,58.142857142857146,6529,223.71428571428572,TRUE,TRUE
2020-11-22,Sunday,266,43.142857142857146,60.857142857142854,6418,222.85714285714286,TRUE,TRUE
2020-11-23,Monday,259.57142857142856,42,60.714285714285715,6310.714285714285,217.57142857142858,TRUE,TRUE
2020-11-24,Tuesday,259.2857142857143,41.714285714285715,62.42857142857143,6221.142857142857,217.57142857142858,TRUE,TRUE
2020-11-25,Wednesday,250.85714285714286,42.57142857142857,64,5998.285714285715,208.28571428571428,TRUE,TRUE
2020-11-26,Thursday,234.28571428571428,42.142857142857146,62.714285714285715,5108.571428571428,192.14285714285714,TRUE,TRUE
2020-11-27,Friday,238.14285714285714,42.857142857142854,63.714285714285715,4906.571428571428,195.28571428571428,TRUE,TRUE
2020-11-28,Saturday,235.85714285714286,44.714285714285715,64.42857142857143,4964.285714285715,191.14285714285714,TRUE,TRUE
2020-11-29,Sunday,232.42857142857142,42.285714285714285,65,4974.571428571428,190.14285714285714,TRUE,TRUE
2020-11-30,Monday,230.14285714285714,42.285714285714285,65.28571428571429,4938.285714285715,187.85714285714286,TRUE,TRUE
2020-12-01,Tuesday,224.28571428571428,41.714285714285715,64.71428571428571,4828,182.57142857142858,TRUE,TRUE
