date,reinfections_confirmed,reinfections_probable,total_reinfections,report_date,new_reinfections,newly_reported_reinf
2020-08-10,2,0,38,2022-03-03,2,0
2020-08-11,1,0,39,2022-03-03,1,0
2020-08-12,7,0,46,2022-03-03,7,0
2020-08-13,5,0,51,2022-03-03,5,0
2020-08-14,1,0,52,2022-03-03,1,0
2020-08-15,0,0,52,2022-03-03,0,0
2020-08-16,2,0,54,2022-03-03,2,0
2020-08-17,7,0,61,2022-03-03,7,0
2020-08-18,2,0,63,2022-03-03,2,0
2020-08-19,5,0,68,2022-03-03,5,0
2020-08-20,4,0,72,2022-03-03,4,0
2020-08-21,8,0,80,2022-03-03,8,0
2020-08-22,5,0,85,2022-03-03,5,0
2020-08-23,1,0,86,2022-03-03,1,0
2020-08-24,3,0,89,2022-03-03,3,0
2020-08-25,3,0,92,2022-03-03,3,0
2020-08-26,1,0,93,2022-03-03,1,0
2020-08-27,2,0,95,2022-03-03,2,0
2020-08-28,3,0,98,2022-03-03,3,0
2020-08-29,2,0,100,2022-03-03,2,0
2020-08-30,0,0,100,2022-03-03,0,0
2020-08-31,3,0,103,2022-03-03,3,0
2020-09-01,3,0,106,2022-03-03,3,0
2020-09-02,5,0,111,2022-03-03,5,0
2020-09-03,6,0,117,2022-03-03,6,0
2020-09-04,4,0,121,2022-03-03,4,0
2020-09-05,0,0,121,2022-03-03,0,0
2020-09-06,0,0,121,2022-03-03,0,0
2020-09-07,1,0,122,2022-03-03,1,0
2020-09-08,2,0,124,2022-03-03,2,0
2020-09-09,7,0,131,2022-03-03,7,0
2020-09-10,1,0,132,2022-03-03,1,0
2020-09-11,4,0,136,2022-03-03,4,0
2020-09-12,1,0,137,2022-03-03,1,0
2020-09-13,0,0,137,2022-03-03,0,0
2020-09-14,1,0,138,2022-03-03,1,0
2020-09-15,5,0,143,2022-03-03,5,0
2020-09-16,3,0,146,2022-03-03,3,0
2020-09-17,4,0,150,2022-03-03,4,0
2020-09-18,6,0,156,2022-03-03,6,0
2020-09-19,3,0,159,2022-03-03,3,0
2020-09-20,1,0,160,2022-03-03,1,0
2020-09-21,2,1,163,2022-03-03,3,0
2020-09-22,3,0,166,2022-03-03,3,0
2020-09-23,7,0,173,2022-03-03,7,0
2020-09-24,2,0,175,2022-03-03,2,0
2020-09-25,6,0,181,2022-03-03,6,0
2020-09-26,3,0,184,2022-03-03,3,0
2020-09-27,0,0,184,2022-03-03,0,0
2020-09-28,7,2,193,2022-03-03,9,0
2020-09-29,8,0,201,2022-03-03,8,0
2020-09-30,7,0,208,2022-03-03,7,0
2020-10-01,5,0,213,2022-03-03,5,0
2020-10-02,4,0,217,2022-03-03,4,0
2020-10-03,2,0,219,2022-03-03,2,0
2020-10-04,3,0,222,2022-03-03,3,0
2020-10-05,2,1,225,2022-03-03,3,0
2020-10-06,6,0,231,2022-03-03,6,0
2020-10-07,6,0,237,2022-03-03,6,0
2020-10-08,6,0,243,2022-03-03,6,0
2020-10-09,4,0,247,2022-03-03,4,0
2020-10-10,1,0,248,2022-03-03,1,0
2020-10-11,4,0,252,2022-03-03,4,0
2020-10-12,4,0,256,2022-03-03,4,0
2020-10-13,4,0,260,2022-03-03,4,0
2020-10-14,6,0,266,2022-03-03,6,0
2020-10-15,9,0,275,2022-03-03,9,0
2020-10-16,10,0,285,2022-03-03,10,0
2020-10-17,5,0,290,2022-03-03,5,0
2020-10-18,1,0,291,2022-03-03,1,0
2020-10-19,10,0,301,2022-03-03,10,0
2020-10-20,9,0,310,2022-03-03,9,0
2020-10-21,5,0,315,2022-03-03,5,0
2020-10-22,9,0,324,2022-03-03,9,0
2020-10-23,10,0,334,2022-03-03,10,0
2020-10-24,4,0,338,2022-03-03,4,0
2020-10-25,1,0,339,2022-03-03,1,0
2020-10-26,7,1,347,2022-03-03,8,0
2020-10-27,10,0,357,2022-03-03,10,0
2020-10-28,8,0,365,2022-03-03,8,0
2020-10-29,7,0,372,2022-03-03,7,0
2020-10-30,7,0,379,2022-03-03,7,0
2020-10-31,2,0,381,2022-03-03,2,0
2020-11-01,1,0,382,2022-03-03,1,0
2020-11-02,14,0,396,2022-03-03,14,0
2020-11-03,14,0,410,2022-03-03,14,0
2020-11-04,9,0,419,2022-03-03,9,0
2020-11-05,12,0,431,2022-03-03,12,0
2020-11-06,16,1,448,2022-03-03,17,0
2020-11-07,13,0,461,2022-03-03,13,0
2020-11-08,6,0,467,2022-03-03,6,0
2020-11-09,23,0,490,2022-03-03,23,0
2020-11-10,22,0,512,2022-03-03,22,0
2020-11-11,8,0,520,2022-03-03,8,0
2020-11-12,15,0,535,2022-03-03,15,0
2020-11-13,13,0,548,2022-03-03,13,0
2020-11-14,7,0,555,2022-03-03,7,0
2020-11-15,4,0,559,2022-03-03,4,0
2020-11-16,10,1,570,2022-03-03,11,0
2020-11-17,14,0,584,2022-03-03,14,0
2020-11-18,13,1,598,2022-03-03,14,0
2020-11-19,9,0,607,2022-03-03,9,0
2020-11-20,11,1,619,2022-03-03,12,0
2020-11-21,3,0,622,2022-03-03,3,0
2020-11-22,5,0,627,2022-03-03,5,0
2020-11-23,19,0,646,2022-03-03,19,0
2020-11-24,20,1,667,2022-03-03,21,0
2020-11-25,11,0,678,2022-03-03,11,0
2020-11-26,4,0,682,2022-03-03,4,0
2020-11-27,9,0,691,2022-03-03,9,0
2020-11-28,7,0,698,2022-03-03,7,0
2020-11-29,12,0,710,2022-03-03,12,0
2020-11-30,17,0,727,2022-03-03,17,0
2020-12-01,24,2,753,2022-03-03,26,0
2020-12-02,13,0,766,2022-03-03,13,0
2020-12-03,7,1,774,2022-03-03,8,0
2020-12-04,11,0,785,2022-03-03,11,0
2020-12-05,9,0,794,2022-03-03,9,0
2020-12-06,5,0,799,2022-03-03,5,0
2020-12-07,13,0,812,2022-03-03,13,0
2020-12-08,15,1,828,2022-03-03,16,0
2020-12-09,11,0,839,2022-03-03,11,0
2020-12-10,9,0,848,2022-03-03,9,0
2020-12-11,18,1,867,2022-03-03,19,0
2020-12-12,2,0,869,2022-03-03,2,0
2020-12-13,4,0,873,2022-03-03,4,0
2020-12-14,13,1,887,2022-03-03,14,0
2020-12-15,12,0,899,2022-03-03,12,0
2020-12-16,7,0,906,2022-03-03,7,0
2020-12-17,6,0,912,2022-03-03,6,0
2020-12-18,14,1,927,2022-03-03,15,0
2020-12-19,2,0,929,2022-03-03,2,0
2020-12-20,3,0,932,2022-03-03,3,0
2020-12-21,25,0,957,2022-03-03,25,0
2020-12-22,15,0,972,2022-03-03,15,0
2020-12-23,4,0,976,2022-03-03,4,0
2020-12-24,6,0,982,2022-03-03,6,0
2020-12-25,1,0,983,2022-03-03,1,0
2020-12-26,7,0,990,2022-03-03,7,0
2020-12-27,3,0,993,2022-03-03,3,0
2020-12-28,18,2,1013,2022-03-03,20,0
2020-12-29,12,0,1025,2022-03-03,12,0
2020-12-30,10,0,1035,2022-03-03,10,0
2020-12-31,16,2,1053,2022-03-03,18,0
2021-01-01,7,0,1060,2022-03-03,7,0
2021-01-02,5,0,1065,2022-03-03,5,0
2021-01-03,6,0,1071,2022-03-03,6,0
2021-01-04,20,1,1092,2022-03-03,21,0
2021-01-05,9,0,1101,2022-03-03,9,0
2021-01-06,13,0,1114,2022-03-03,13,0
2021-01-07,6,1,1121,2022-03-03,7,0
2021-01-08,11,1,1133,2022-03-03,12,0
2021-01-09,2,0,1135,2022-03-03,2,0
2021-01-10,2,0,1137,2022-03-03,2,0
2021-01-11,21,0,1158,2022-03-03,21,0
2021-01-12,8,1,1167,2022-03-03,9,0
2021-01-13,7,1,1175,2022-03-03,8,0
2021-01-14,14,0,1189,2022-03-03,14,0
2021-01-15,14,0,1203,2022-03-03,14,0
2021-01-16,2,0,1205,2022-03-03,2,0
2021-01-17,6,0,1211,2022-03-03,6,0
2021-01-18,10,1,1222,2022-03-03,11,0
2021-01-19,7,0,1229,2022-03-03,7,0
2021-01-20,8,1,1238,2022-03-03,9,0
2021-01-21,13,0,1251,2022-03-03,13,0
2021-01-22,15,1,1267,2022-03-03,16,0
2021-01-23,7,0,1274,2022-03-03,7,0
2021-01-24,4,0,1278,2022-03-03,4,0
2021-01-25,18,0,1296,2022-03-03,18,0
2021-01-26,12,1,1309,2022-03-03,13,0
2021-01-27,7,1,1317,2022-03-03,8,0
2021-01-28,14,0,1331,2022-03-03,14,0
2021-01-29,9,0,1340,2022-03-03,9,0
2021-01-30,3,1,1344,2022-03-03,4,0
2021-01-31,8,0,1352,2022-03-03,8,0
2021-02-01,13,2,1367,2022-03-03,15,0
2021-02-02,14,0,1381,2022-03-03,14,0
2021-02-03,19,2,1402,2022-03-03,21,0
2021-02-04,15,0,1417,2022-03-03,15,0
2021-02-05,25,0,1442,2022-03-03,25,0
2021-02-06,6,0,1448,2022-03-03,6,0
2021-02-07,3,0,1451,2022-03-03,3,0
2021-02-08,25,0,1476,2022-03-03,25,0
2021-02-09,15,0,1491,2022-03-03,15,0
2021-02-10,7,0,1498,2022-03-03,7,0
2021-02-11,17,1,1516,2022-03-03,18,0
2021-02-12,14,0,1530,2022-03-03,14,0
2021-02-13,12,0,1542,2022-03-03,12,0
2021-02-14,5,2,1549,2022-03-03,7,0
2021-02-15,19,0,1568,2022-03-03,19,0
2021-02-16,21,2,1591,2022-03-03,23,0
2021-02-17,16,3,1610,2022-03-03,19,0
2021-02-18,23,1,1634,2022-03-03,24,0
2021-02-19,25,2,1661,2022-03-03,27,0
2021-02-20,9,0,1670,2022-03-03,9,0
2021-02-21,7,1,1678,2022-03-03,8,0
2021-02-22,30,1,1709,2022-03-03,31,0
2021-02-23,27,1,1737,2022-03-03,28,0
2021-02-24,19,0,1756,2022-03-03,19,0
2021-02-25,19,0,1775,2022-03-03,19,0
2021-02-26,28,1,1804,2022-03-03,29,0
2021-02-27,14,0,1818,2022-03-03,14,0
2021-02-28,10,0,1828,2022-03-03,10,0
2021-03-01,25,2,1855,2022-03-03,27,0
2021-03-02,12,2,1869,2022-03-03,14,0
2021-03-03,20,1,1890,2022-03-03,21,0
2021-03-04,23,0,1913,2022-03-03,23,0
2021-03-05,18,0,1931,2022-03-03,18,0
2021-03-06,14,0,1945,2022-03-03,14,0
2021-03-07,12,0,1957,2022-03-03,12,0
2021-03-08,36,0,1993,2022-03-03,36,0
2021-03-09,31,0,2024,2022-03-03,31,0
2021-03-10,16,3,2043,2022-03-03,19,0
2021-03-11,26,3,2072,2022-03-03,29,0
2021-03-12,35,2,2109,2022-03-03,37,0
2021-03-13,9,0,2118,2022-03-03,9,0
2021-03-14,11,0,2129,2022-03-03,11,0
2021-03-15,31,2,2162,2022-03-03,33,0
2021-03-16,26,1,2189,2022-03-03,27,0
2021-03-17,28,3,2220,2022-03-03,31,0
2021-03-18,31,1,2252,2022-03-03,32,0
2021-03-19,27,0,2279,2022-03-03,27,0
2021-03-20,6,1,2286,2022-03-03,7,0
2021-03-21,15,2,2303,2022-03-03,17,0
2021-03-22,31,3,2337,2022-03-03,34,0
2021-03-23,39,2,2378,2022-03-03,41,0
2021-03-24,24,1,2403,2022-03-03,25,0
2021-03-25,26,2,2431,2022-03-03,28,0
2021-03-26,35,1,2467,2022-03-03,36,0
2021-03-27,16,0,2483,2022-03-03,16,0
2021-03-28,13,1,2497,2022-03-03,14,0
2021-03-29,38,3,2538,2022-03-03,41,0
2021-03-30,45,4,2587,2022-03-03,49,0
2021-03-31,32,3,2622,2022-03-03,35,0
2021-04-01,20,5,2647,2022-03-03,25,0
2021-04-02,34,1,2682,2022-03-03,35,0
2021-04-03,18,1,2701,2022-03-03,19,0
2021-04-04,5,1,2707,2022-03-03,6,0
2021-04-05,34,0,2741,2022-03-03,34,0
2021-04-06,43,3,2787,2022-03-03,46,0
2021-04-07,36,4,2827,2022-03-03,40,0
2021-04-08,30,3,2860,2022-03-03,33,0
2021-04-09,41,5,2906,2022-03-03,46,0
2021-04-10,17,3,2926,2022-03-03,20,0
2021-04-11,14,0,2940,2022-03-03,14,0
2021-04-12,43,2,2985,2022-03-03,45,0
2021-04-13,41,2,3028,2022-03-03,43,0
2021-04-14,32,3,3063,2022-03-03,35,0
2021-04-15,28,3,3094,2022-03-03,31,0
2021-04-16,29,1,3124,2022-03-03,30,0
2021-04-17,13,0,3137,2022-03-03,13,0
2021-04-18,13,0,3150,2022-03-03,13,0
2021-04-19,42,2,3194,2022-03-03,44,0
2021-04-20,34,1,3229,2022-03-03,35,0
2021-04-21,33,4,3266,2022-03-03,37,0
2021-04-22,23,2,3291,2022-03-03,25,0
2021-04-23,27,2,3320,2022-03-03,29,0
2021-04-24,13,0,3333,2022-03-03,13,0
2021-04-25,17,1,3351,2022-03-03,18,0
2021-04-26,30,2,3383,2022-03-03,32,0
2021-04-27,35,0,3418,2022-03-03,35,0
2021-04-28,26,2,3446,2022-03-03,28,0
2021-04-29,27,1,3474,2022-03-03,28,0
2021-04-30,30,0,3504,2022-03-03,30,0
2021-05-01,10,5,3519,2022-03-03,15,0
2021-05-02,15,2,3536,2022-03-03,17,0
2021-05-03,32,2,3570,2022-03-03,34,0
2021-05-04,25,0,3595,2022-03-03,25,0
2021-05-05,21,2,3618,2022-03-03,23,0
2021-05-06,16,5,3639,2022-03-03,21,0
2021-05-07,24,1,3664,2022-03-03,25,0
2021-05-08,6,0,3670,2022-03-03,6,0
2021-05-09,10,0,3680,2022-03-03,10,0
2021-05-10,22,2,3704,2022-03-03,24,0
2021-05-11,20,1,3725,2022-03-03,21,0
2021-05-12,18,2,3745,2022-03-03,20,0
2021-05-13,26,1,3772,2022-03-03,27,0
2021-05-14,14,1,3787,2022-03-03,15,0
2021-05-15,5,0,3792,2022-03-03,5,0
2021-05-16,4,1,3797,2022-03-03,5,0
2021-05-17,19,1,3817,2022-03-03,20,0
2021-05-18,17,2,3836,2022-03-03,19,0
2021-05-19,8,0,3844,2022-03-03,8,0
2021-05-20,10,0,3854,2022-03-03,10,0
2021-05-21,14,0,3868,2022-03-03,14,0
2021-05-22,15,0,3883,2022-03-03,15,0
2021-05-23,5,0,3888,2022-03-03,5,0
2021-05-24,18,0,3906,2022-03-03,18,0
2021-05-25,15,0,3921,2022-03-03,15,0
2021-05-26,7,1,3929,2022-03-03,8,0
2021-05-27,7,0,3936,2022-03-03,7,0
2021-05-28,14,0,3950,2022-03-03,14,0
2021-05-29,5,0,3955,2022-03-03,5,0
2021-05-30,7,0,3962,2022-03-03,7,0
2021-05-31,6,0,3968,2022-03-03,6,0
2021-06-01,14,0,3982,2022-03-03,14,0
2021-06-02,11,1,3994,2022-03-03,12,0
2021-06-03,12,0,4006,2022-03-03,12,0
2021-06-04,20,0,4026,2022-03-03,20,0
2021-06-05,3,1,4030,2022-03-03,4,0
2021-06-06,6,0,4036,2022-03-03,6,0
2021-06-07,11,1,4048,2022-03-03,12,0
2021-06-08,11,1,4060,2022-03-03,12,0
2021-06-09,11,0,4071,2022-03-03,11,0
2021-06-10,9,0,4080,2022-03-03,9,0
2021-06-11,9,1,4090,2022-03-03,10,0
2021-06-12,5,0,4095,2022-03-03,5,0
2021-06-13,1,0,4096,2022-03-03,1,0
2021-06-14,12,0,4108,2022-03-03,12,0
2021-06-15,13,1,4122,2022-03-03,14,0
2021-06-16,15,0,4137,2022-03-03,15,0
2021-06-17,7,0,4144,2022-03-03,7,0
2021-06-18,9,0,4153,2022-03-03,9,0
2021-06-19,11,2,4166,2022-03-03,13,0
2021-06-20,9,0,4175,2022-03-03,9,0
2021-06-21,9,1,4185,2022-03-03,10,0
2021-06-22,10,0,4195,2022-03-03,10,0
2021-06-23,12,0,4207,2022-03-03,12,0
2021-06-24,8,2,4217,2022-03-03,10,0
2021-06-25,20,1,4238,2022-03-03,21,0
2021-06-26,5,0,4243,2022-03-03,5,0
2021-06-27,7,0,4250,2022-03-03,7,0
2021-06-28,8,3,4261,2022-03-03,11,0
2021-06-29,10,0,4271,2022-03-03,10,0
2021-06-30,12,0,4283,2022-03-03,12,0
2021-07-01,11,0,4294,2022-03-03,11,0
2021-07-02,7,0,4301,2022-03-03,7,0
2021-07-03,5,0,4306,2022-03-03,5,0
2021-07-04,6,1,4313,2022-03-03,7,0
2021-07-05,12,1,4326,2022-03-03,13,0
2021-07-06,12,1,4339,2022-03-03,13,0
2021-07-07,5,2,4346,2022-03-03,7,0
2021-07-08,11,0,4357,2022-03-03,11,0
2021-07-09,13,0,4370,2022-03-03,13,0
2021-07-10,10,1,4381,2022-03-03,11,0
2021-07-11,9,0,4390,2022-03-03,9,0
2021-07-12,12,0,4402,2022-03-03,12,0
2021-07-13,12,3,4417,2022-03-03,15,0
2021-07-14,14,3,4434,2022-03-03,17,0
2021-07-15,11,0,4445,2022-03-03,11,0
2021-07-16,18,1,4464,2022-03-03,19,0
2021-07-17,7,0,4471,2022-03-03,7,0
2021-07-18,5,1,4477,2022-03-03,6,0
2021-07-19,9,0,4486,2022-03-03,9,0
2021-07-20,11,2,4499,2022-03-03,13,0
2021-07-21,17,2,4518,2022-03-03,19,0
2021-07-22,11,2,4531,2022-03-03,13,0
2021-07-23,21,0,4552,2022-03-03,21,0
2021-07-24,9,0,4561,2022-03-03,9,0
2021-07-25,7,1,4569,2022-03-03,8,0
2021-07-26,28,0,4597,2022-03-03,28,0
2021-07-27,23,1,4621,2022-03-03,24,0
2021-07-28,25,3,4649,2022-03-03,28,0
2021-07-29,21,2,4672,2022-03-03,23,0
2021-07-30,32,1,4705,2022-03-03,33,0
2021-07-31,9,0,4714,2022-03-03,9,0
2021-08-01,14,4,4732,2022-03-03,18,0
2021-08-02,25,6,4763,2022-03-03,31,0
2021-08-03,20,2,4785,2022-03-03,22,0
2021-08-04,30,4,4819,2022-03-03,34,0
2021-08-05,31,3,4853,2022-03-03,34,0
2021-08-06,26,2,4881,2022-03-03,28,0
2021-08-07,9,1,4891,2022-03-03,10,0
2021-08-08,14,2,4907,2022-03-03,16,0
2021-08-09,35,2,4944,2022-03-03,37,0
2021-08-10,29,7,4980,2022-03-03,36,0
2021-08-11,30,4,5014,2022-03-03,34,0
2021-08-12,28,2,5044,2022-03-03,30,0
2021-08-13,34,1,5079,2022-03-03,35,0
2021-08-14,11,1,5091,2022-03-03,12,0
2021-08-15,12,1,5104,2022-03-03,13,0
2021-08-16,42,6,5152,2022-03-03,48,0
2021-08-17,27,6,5185,2022-03-03,33,0
2021-08-18,38,2,5225,2022-03-03,40,0
2021-08-19,40,4,5269,2022-03-03,44,0
2021-08-20,31,4,5304,2022-03-03,35,0
2021-08-21,13,1,5318,2022-03-03,14,0
2021-08-22,20,2,5340,2022-03-03,22,0
2021-08-23,45,5,5390,2022-03-03,50,0
2021-08-24,30,3,5423,2022-03-03,33,0
2021-08-25,33,6,5462,2022-03-03,39,0
2021-08-26,36,3,5501,2022-03-03,39,0
2021-08-27,32,3,5536,2022-03-03,35,0
2021-08-28,19,1,5556,2022-03-03,20,0
2021-08-29,20,4,5580,2022-03-03,24,0
2021-08-30,46,4,5630,2022-03-03,50,0
2021-08-31,45,9,5684,2022-03-03,54,0
2021-09-01,41,6,5731,2022-03-03,47,0
2021-09-02,45,9,5785,2022-03-03,54,0
2021-09-03,40,5,5830,2022-03-03,45,0
2021-09-04,22,3,5855,2022-03-03,25,0
2021-09-05,18,2,5875,2022-03-03,20,0
2021-09-06,17,3,5895,2022-03-03,20,0
2021-09-07,74,10,5979,2022-03-03,84,0
2021-09-08,39,11,6029,2022-03-03,50,0
2021-09-09,48,3,6080,2022-03-03,51,0
2021-09-10,40,4,6124,2022-03-03,44,0
2021-09-11,24,1,6149,2022-03-03,25,0
2021-09-12,11,0,6160,2022-03-03,11,0
2021-09-13,52,13,6225,2022-03-03,65,0
2021-09-14,46,7,6278,2022-03-03,53,0
2021-09-15,53,6,6337,2022-03-03,59,0
2021-09-16,46,8,6391,2022-03-03,54,0
2021-09-17,37,9,6437,2022-03-03,46,0
2021-09-18,23,0,6460,2022-03-03,23,0
2021-09-19,17,4,6481,2022-03-03,21,0
2021-09-20,62,11,6554,2022-03-03,73,0
2021-09-21,53,3,6610,2022-03-03,56,0
2021-09-22,45,6,6661,2022-03-03,51,0
2021-09-23,48,10,6719,2022-03-03,58,-1
2021-09-24,41,5,6765,2022-03-03,46,0
2021-09-25,21,4,6790,2022-03-03,25,0
2021-09-26,25,2,6817,2022-03-03,27,0
2021-09-27,68,13,6898,2022-03-03,81,0
2021-09-28,48,7,6953,2022-03-03,55,0
2021-09-29,61,12,7026,2022-03-03,73,0
2021-09-30,48,9,7083,2022-03-03,57,0
2021-10-01,30,7,7120,2022-03-03,37,0
2021-10-02,21,1,7142,2022-03-03,22,0
2021-10-03,22,10,7174,2022-03-03,32,0
2021-10-04,69,7,7250,2022-03-03,76,0
2021-10-05,49,6,7305,2022-03-03,55,0
2021-10-06,59,10,7374,2022-03-03,69,0
2021-10-07,45,7,7426,2022-03-03,52,0
2021-10-08,48,12,7486,2022-03-03,60,0
2021-10-09,24,2,7512,2022-03-03,26,0
2021-10-10,19,0,7531,2022-03-03,19,0
2021-10-11,43,13,7587,2022-03-03,56,0
2021-10-12,56,9,7652,2022-03-03,65,0
2021-10-13,49,8,7709,2022-03-03,57,0
2021-10-14,41,9,7759,2022-03-03,50,0
2021-10-15,35,6,7800,2022-03-03,41,0
2021-10-16,19,6,7825,2022-03-03,25,0
2021-10-17,12,4,7841,2022-03-03,16,0
2021-10-18,53,10,7904,2022-03-03,63,0
2021-10-19,45,4,7953,2022-03-03,49,0
2021-10-20,31,5,7989,2022-03-03,36,0
2021-10-21,42,9,8040,2022-03-03,51,0
2021-10-22,39,9,8088,2022-03-03,48,0
2021-10-23,16,2,8106,2022-03-03,18,0
2021-10-24,20,8,8134,2022-03-03,28,0
2021-10-25,38,10,8182,2022-03-03,48,0
2021-10-26,33,10,8225,2022-03-03,43,0
2021-10-27,48,11,8284,2022-03-03,59,0
2021-10-28,43,4,8331,2022-03-03,47,0
2021-10-29,34,17,8382,2022-03-03,51,0
2021-10-30,20,3,8405,2022-03-03,23,0
2021-10-31,19,3,8427,2022-03-03,22,0
2021-11-01,58,15,8500,2022-03-03,73,0
2021-11-02,54,15,8569,2022-03-03,69,0
2021-11-03,72,13,8654,2022-03-03,85,0
2021-11-04,62,8,8724,2022-03-03,70,0
2021-11-05,71,26,8821,2022-03-03,97,0
2021-11-06,30,11,8862,2022-03-03,41,0
2021-11-07,24,8,8894,2022-03-03,32,0
2021-11-08,108,22,9024,2022-03-03,130,0
2021-11-09,96,12,9132,2022-03-03,108,0
2021-11-10,67,21,9220,2022-03-03,88,0
2021-11-11,68,13,9301,2022-03-03,81,0
2021-11-12,72,18,9391,2022-03-03,90,0
2021-11-13,26,6,9423,2022-03-03,32,0
2021-11-14,28,11,9462,2022-03-03,39,0
2021-11-15,83,19,9564,2022-03-03,102,0
2021-11-16,94,17,9675,2022-03-03,111,0
2021-11-17,90,15,9780,2022-03-03,105,0
2021-11-18,73,15,9868,2022-03-03,88,0
2021-11-19,83,12,9963,2022-03-03,95,0
2021-11-20,33,6,10002,2022-03-03,39,0
2021-11-21,33,6,10041,2022-03-03,39,0
2021-11-22,82,26,10149,2022-03-03,108,0
2021-11-23,90,27,10266,2022-03-03,117,0
2021-11-24,77,25,10368,2022-03-03,102,0
2021-11-25,10,3,10381,2022-03-03,13,0
2021-11-26,68,13,10462,2022-03-03,81,0
2021-11-27,45,8,10515,2022-03-03,53,0
2021-11-28,38,10,10563,2022-03-03,48,0
2021-11-29,128,28,10719,2022-03-03,156,0
2021-11-30,117,22,10858,2022-03-03,139,0
2021-12-01,107,23,10988,2022-03-03,130,0
2021-12-02,88,13,11089,2022-03-03,101,0
2021-12-03,84,23,11196,2022-03-03,107,0
2021-12-04,46,6,11248,2022-03-03,52,0
2021-12-05,44,4,11296,2022-03-03,48,0
2021-12-06,95,21,11412,2022-03-03,116,0
2021-12-07,105,17,11534,2022-03-03,122,0
2021-12-08,101,10,11645,2022-03-03,111,0
2021-12-09,70,13,11728,2022-03-03,83,0
2021-12-10,63,11,11802,2022-03-03,74,0
2021-12-11,31,4,11837,2022-03-03,35,0
2021-12-12,31,12,11880,2022-03-03,43,0
2021-12-13,94,26,12000,2022-03-03,120,0
2021-12-14,110,35,12145,2022-03-03,145,0
2021-12-15,137,40,12322,2022-03-03,177,0
2021-12-16,108,29,12459,2022-03-03,137,0
2021-12-17,111,22,12592,2022-03-03,133,0
2021-12-18,46,25,12663,2022-03-03,71,0
2021-12-19,69,21,12753,2022-03-03,90,0
2021-12-20,203,56,13012,2022-03-03,259,0
2021-12-21,252,72,13336,2022-03-03,324,0
2021-12-22,316,120,13772,2022-03-03,436,0
2021-12-23,355,124,14251,2022-03-03,479,0
2021-12-24,131,44,14426,2022-03-03,175,0
2021-12-25,56,10,14492,2022-03-03,66,0
2021-12-26,241,67,14800,2022-03-03,308,0
2021-12-27,627,191,15618,2022-03-03,818,0
2021-12-28,820,243,16681,2022-03-03,1063,0
2021-12-29,925,269,17875,2022-03-03,1194,0
2021-12-30,895,235,19005,2022-03-03,1130,0
2021-12-31,380,130,19515,2022-03-03,510,0
2022-01-01,162,62,19739,2022-03-03,224,1
2022-01-02,471,76,20286,2022-03-03,547,0
2022-01-03,1447,346,22079,2022-03-03,1793,0
2022-01-04,1862,404,24345,2022-03-03,2266,0
2022-01-05,1706,440,26491,2022-03-03,2146,0
2022-01-06,1558,377,28426,2022-03-03,1935,0
2022-01-07,1293,268,29987,2022-03-03,1561,0
2022-01-08,650,108,30745,2022-03-03,758,0
2022-01-09,596,103,31444,2022-03-03,699,0
2022-01-10,1763,446,33653,2022-03-03,2209,1
2022-01-11,1955,388,35996,2022-03-03,2343,0
2022-01-12,1546,360,37902,2022-03-03,1906,1
2022-01-13,1269,349,39520,2022-03-03,1618,0
2022-01-14,1022,239,40781,2022-03-03,1261,4
2022-01-15,488,104,41373,2022-03-03,592,1
2022-01-16,451,130,41954,2022-03-03,581,0
2022-01-17,1238,348,43540,2022-03-03,1586,0
2022-01-18,1379,361,45280,2022-03-03,1740,-1
2022-01-19,1590,263,47133,2022-03-03,1853,0
2022-01-20,1023,259,48415,2022-03-03,1282,0
2022-01-21,773,169,49357,2022-03-03,942,0
2022-01-22,331,72,49760,2022-03-03,403,0
2022-01-23,314,53,50127,2022-03-03,367,0
2022-01-24,869,210,51206,2022-03-03,1079,0
2022-01-25,953,169,52328,2022-03-03,1122,0
2022-01-26,656,149,53133,2022-03-03,805,0
2022-01-27,619,152,53904,2022-03-03,771,1
2022-01-28,492,105,54501,2022-03-03,597,0
2022-01-29,201,36,54738,2022-03-03,237,0
2022-01-30,184,49,54971,2022-03-03,233,0
2022-01-31,580,157,55708,2022-03-03,737,0
2022-02-01,537,87,56332,2022-03-03,624,0
2022-02-02,404,100,56836,2022-03-03,504,0
2022-02-03,366,70,57272,2022-03-03,436,0
2022-02-04,279,75,57626,2022-03-03,354,0
2022-02-05,141,24,57791,2022-03-03,165,0
2022-02-06,114,26,57931,2022-03-03,140,0
2022-02-07,316,82,58329,2022-03-03,398,0
2022-02-08,349,71,58749,2022-03-03,420,0
2022-02-09,258,60,59067,2022-03-03,318,0
2022-02-10,247,53,59367,2022-03-03,300,0
2022-02-11,181,31,59579,2022-03-03,212,0
2022-02-12,78,18,59675,2022-03-03,96,0
2022-02-13,72,22,59769,2022-03-03,94,0
2022-02-14,191,50,60010,2022-03-03,241,0
2022-02-15,194,27,60231,2022-03-03,221,1
2022-02-16,157,20,60408,2022-03-03,177,0
2022-02-17,123,29,60560,2022-03-03,152,0
2022-02-18,110,24,60694,2022-03-03,134,0
2022-02-19,44,13,60751,2022-03-03,57,0
2022-02-20,53,5,60809,2022-03-03,58,0
2022-02-21,85,17,60911,2022-03-03,102,0
2022-02-22,63,10,60984,2022-03-03,73,0
