year,week,age_group,new_cases,mmwr_startdate,mmwr_enddate,pop_size,F3,F5,F6,new_cases_percap,outcome,report_date
2023,5,75-84,343,2023-01-29,2023-02-04,252053,NA,NA,NA,136.082,case,2023-06-01
2023,5,85+,232,2023-01-29,2023-02-04,115906,NA,NA,NA,200.162,case,2023-06-01
2023,5,Total,4456,2023-01-29,2023-02-04,5562663,NA,NA,NA,80.106,case,2023-06-01
2023,6,0-4,339,2023-02-05,2023-02-11,351664,NA,NA,NA,96.399,case,2023-06-01
2023,6,12-17,255,2023-02-05,2023-02-11,433734,NA,NA,NA,58.792,case,2023-06-01
2023,6,18-49,1940,2023-02-05,2023-02-11,2294817,NA,NA,NA,84.538,case,2023-06-01
2023,6,5-11,212,2023-02-05,2023-02-11,509735,NA,NA,NA,41.59,case,2023-06-01
2023,6,50-64,830,2023-02-05,2023-02-11,1114015,NA,NA,NA,74.505,case,2023-06-01
2023,6,65-74,555,2023-02-05,2023-02-11,490739,NA,NA,NA,113.095,case,2023-06-01
2023,6,75-84,449,2023-02-05,2023-02-11,252053,NA,NA,NA,178.137,case,2023-06-01
2023,6,85+,330,2023-02-05,2023-02-11,115906,NA,NA,NA,284.713,case,2023-06-01
2023,6,Total,4910,2023-02-05,2023-02-11,5562663,NA,NA,NA,88.267,case,2023-06-01
2023,7,0-4,322,2023-02-12,2023-02-18,351664,NA,NA,NA,91.565,case,2023-06-01
2023,7,12-17,217,2023-02-12,2023-02-18,433734,NA,NA,NA,50.031,case,2023-06-01
2023,7,18-49,1801,2023-02-12,2023-02-18,2294817,NA,NA,NA,78.481,case,2023-06-01
2023,7,5-11,161,2023-02-12,2023-02-18,509735,NA,NA,NA,31.585,case,2023-06-01
2023,7,50-64,842,2023-02-12,2023-02-18,1114015,NA,NA,NA,75.582,case,2023-06-01
2023,7,65-74,569,2023-02-12,2023-02-18,490739,NA,NA,NA,115.948,case,2023-06-01
2023,7,75-84,486,2023-02-12,2023-02-18,252053,NA,NA,NA,192.817,case,2023-06-01
2023,7,85+,337,2023-02-12,2023-02-18,115906,NA,NA,NA,290.753,case,2023-06-01
2023,7,Total,4735,2023-02-12,2023-02-18,5562663,NA,NA,NA,85.121,case,2023-06-01
2023,8,0-4,285,2023-02-19,2023-02-25,351664,NA,NA,NA,81.043,case,2023-06-01
2023,8,12-17,105,2023-02-19,2023-02-25,433734,NA,NA,NA,24.208,case,2023-06-01
2023,8,18-49,1438,2023-02-19,2023-02-25,2294817,NA,NA,NA,62.663,case,2023-06-01
2023,8,5-11,123,2023-02-19,2023-02-25,509735,NA,NA,NA,24.13,case,2023-06-01
2023,8,50-64,741,2023-02-19,2023-02-25,1114015,NA,NA,NA,66.516,case,2023-06-01
2023,8,65-74,460,2023-02-19,2023-02-25,490739,NA,NA,NA,93.736,case,2023-06-01
2023,8,75-84,420,2023-02-19,2023-02-25,252053,NA,NA,NA,166.632,case,2023-06-01
2023,8,85+,378,2023-02-19,2023-02-25,115906,NA,NA,NA,326.126,case,2023-06-01
2023,8,Total,3950,2023-02-19,2023-02-25,5562663,NA,NA,NA,71.009,case,2023-06-01
2023,9,0-4,250,2023-02-26,2023-03-04,351664,NA,NA,NA,71.091,case,2023-06-01
2023,9,12-17,99,2023-02-26,2023-03-04,433734,NA,NA,NA,22.825,case,2023-06-01
2023,9,18-49,1297,2023-02-26,2023-03-04,2294817,NA,NA,NA,56.519,case,2023-06-01
2023,9,5-11,100,2023-02-26,2023-03-04,509735,NA,NA,NA,19.618,case,2023-06-01
2023,9,50-64,676,2023-02-26,2023-03-04,1114015,NA,NA,NA,60.681,case,2023-06-01
2023,9,65-74,430,2023-02-26,2023-03-04,490739,NA,NA,NA,87.623,case,2023-06-01
2023,9,75-84,385,2023-02-26,2023-03-04,252053,NA,NA,NA,152.746,case,2023-06-01
2023,9,85+,311,2023-02-26,2023-03-04,115906,NA,NA,NA,268.321,case,2023-06-01
2023,9,Total,3548,2023-02-26,2023-03-04,5562663,NA,NA,NA,63.782,case,2023-06-01
2023,10,0-4,221,2023-03-05,2023-03-11,351664,NA,NA,NA,62.844,case,2023-06-01
2023,10,12-17,91,2023-03-05,2023-03-11,433734,NA,NA,NA,20.981,case,2023-06-01
2023,10,18-49,1015,2023-03-05,2023-03-11,2294817,NA,NA,NA,44.23,case,2023-06-01
2023,10,5-11,95,2023-03-05,2023-03-11,509735,NA,NA,NA,18.637,case,2023-06-01
2023,10,50-64,554,2023-03-05,2023-03-11,1114015,NA,NA,NA,49.73,case,2023-06-01
2023,10,65-74,386,2023-03-05,2023-03-11,490739,NA,NA,NA,78.657,case,2023-06-01
2023,10,75-84,316,2023-03-05,2023-03-11,252053,NA,NA,NA,125.37,case,2023-06-01
2023,10,85+,258,2023-03-05,2023-03-11,115906,NA,NA,NA,222.594,case,2023-06-01
2023,10,Total,2936,2023-03-05,2023-03-11,5562663,NA,NA,NA,52.78,case,2023-06-01
2023,11,0-4,204,2023-03-12,2023-03-18,351664,NA,NA,NA,58.01,case,2023-06-01
2023,11,12-17,66,2023-03-12,2023-03-18,433734,NA,NA,NA,15.217,case,2023-06-01
2023,11,18-49,934,2023-03-12,2023-03-18,2294817,NA,NA,NA,40.7,case,2023-06-01
2023,11,5-11,81,2023-03-12,2023-03-18,509735,NA,NA,NA,15.891,case,2023-06-01
2023,11,50-64,395,2023-03-12,2023-03-18,1114015,NA,NA,NA,35.457,case,2023-06-01
2023,11,65-74,344,2023-03-12,2023-03-18,490739,NA,NA,NA,70.098,case,2023-06-01
2023,11,75-84,299,2023-03-12,2023-03-18,252053,NA,NA,NA,118.626,case,2023-06-01
2023,11,85+,261,2023-03-12,2023-03-18,115906,NA,NA,NA,225.182,case,2023-06-01
2023,11,Total,2584,2023-03-12,2023-03-18,5562663,NA,NA,NA,46.453,case,2023-06-01
2023,12,0-4,175,2023-03-19,2023-03-25,351664,NA,NA,NA,49.763,case,2023-06-01
2023,12,12-17,68,2023-03-19,2023-03-25,433734,NA,NA,NA,15.678,case,2023-06-01
2023,12,18-49,853,2023-03-19,2023-03-25,2294817,NA,NA,NA,37.171,case,2023-06-01
2023,12,5-11,88,2023-03-19,2023-03-25,509735,NA,NA,NA,17.264,case,2023-06-01
2023,12,50-64,377,2023-03-19,2023-03-25,1114015,NA,NA,NA,33.842,case,2023-06-01
2023,12,65-74,272,2023-03-19,2023-03-25,490739,NA,NA,NA,55.427,case,2023-06-01
2023,12,75-84,259,2023-03-19,2023-03-25,252053,NA,NA,NA,102.756,case,2023-06-01
2023,12,85+,183,2023-03-19,2023-03-25,115906,NA,NA,NA,157.887,case,2023-06-01
2023,12,Total,2275,2023-03-19,2023-03-25,5562663,NA,NA,NA,40.898,case,2023-06-01
2023,13,0-4,136,2023-03-26,2023-04-01,351664,NA,NA,NA,38.673,case,2023-06-01
2023,13,12-17,74,2023-03-26,2023-04-01,433734,NA,NA,NA,17.061,case,2023-06-01
2023,13,18-49,728,2023-03-26,2023-04-01,2294817,NA,NA,NA,31.724,case,2023-06-01
2023,13,5-11,86,2023-03-26,2023-04-01,509735,NA,NA,NA,16.872,case,2023-06-01
2023,13,50-64,389,2023-03-26,2023-04-01,1114015,NA,NA,NA,34.919,case,2023-06-01
2023,13,65-74,270,2023-03-26,2023-04-01,490739,NA,NA,NA,55.019,case,2023-06-01
2023,13,75-84,244,2023-03-26,2023-04-01,252053,NA,NA,NA,96.805,case,2023-06-01
2023,13,85+,160,2023-03-26,2023-04-01,115906,NA,NA,NA,138.043,case,2023-06-01
2023,13,Total,2087,2023-03-26,2023-04-01,5562663,NA,NA,NA,37.518,case,2023-06-01
2023,14,0-4,130,2023-04-02,2023-04-08,351664,NA,NA,NA,36.967,case,2023-06-01
2023,14,12-17,52,2023-04-02,2023-04-08,433734,NA,NA,NA,11.989,case,2023-06-01
2023,14,18-49,642,2023-04-02,2023-04-08,2294817,NA,NA,NA,27.976,case,2023-06-01
2023,14,5-11,54,2023-04-02,2023-04-08,509735,NA,NA,NA,10.594,case,2023-06-01
2023,14,50-64,345,2023-04-02,2023-04-08,1114015,NA,NA,NA,30.969,case,2023-06-01
2023,14,65-74,254,2023-04-02,2023-04-08,490739,NA,NA,NA,51.759,case,2023-06-01
2023,14,75-84,211,2023-04-02,2023-04-08,252053,NA,NA,NA,83.713,case,2023-06-01
2023,14,85+,187,2023-04-02,2023-04-08,115906,NA,NA,NA,161.338,case,2023-06-01
2023,14,Total,1875,2023-04-02,2023-04-08,5562663,NA,NA,NA,33.707,case,2023-06-01
2023,15,0-4,97,2023-04-09,2023-04-15,351664,NA,NA,NA,27.583,case,2023-06-01
2023,15,12-17,53,2023-04-09,2023-04-15,433734,NA,NA,NA,12.219,case,2023-06-01
2023,15,18-49,504,2023-04-09,2023-04-15,2294817,NA,NA,NA,21.963,case,2023-06-01
2023,15,5-11,31,2023-04-09,2023-04-15,509735,NA,NA,NA,6.082,case,2023-06-01
2023,15,50-64,289,2023-04-09,2023-04-15,1114015,NA,NA,NA,25.942,case,2023-06-01
2023,15,65-74,231,2023-04-09,2023-04-15,490739,NA,NA,NA,47.072,case,2023-06-01
2023,15,75-84,217,2023-04-09,2023-04-15,252053,NA,NA,NA,86.093,case,2023-06-01
2023,15,85+,157,2023-04-09,2023-04-15,115906,NA,NA,NA,135.455,case,2023-06-01
2023,15,Total,1579,2023-04-09,2023-04-15,5562663,NA,NA,NA,28.386,case,2023-06-01
2023,16,0-4,74,2023-04-16,2023-04-22,351664,NA,NA,NA,21.043,case,2023-06-01
2023,16,12-17,28,2023-04-16,2023-04-22,433734,NA,NA,NA,6.456,case,2023-06-01
2023,16,18-49,346,2023-04-16,2023-04-22,2294817,NA,NA,NA,15.077,case,2023-06-01
2023,16,5-11,32,2023-04-16,2023-04-22,509735,NA,NA,NA,6.278,case,2023-06-01
2023,16,50-64,208,2023-04-16,2023-04-22,1114015,NA,NA,NA,18.671,case,2023-06-01
2023,16,65-74,182,2023-04-16,2023-04-22,490739,NA,NA,NA,37.087,case,2023-06-01
2023,16,75-84,179,2023-04-16,2023-04-22,252053,NA,NA,NA,71.017,case,2023-06-01
2023,16,85+,121,2023-04-16,2023-04-22,115906,NA,NA,NA,104.395,case,2023-06-01
2023,16,Total,1170,2023-04-16,2023-04-22,5562663,NA,NA,NA,21.033,case,2023-06-01
2023,17,0-4,68,2023-04-23,2023-04-29,351664,NA,NA,NA,19.337,case,2023-06-01
2023,17,12-17,29,2023-04-23,2023-04-29,433734,NA,NA,NA,6.686,case,2023-06-01
2023,17,18-49,380,2023-04-23,2023-04-29,2294817,NA,NA,NA,16.559,case,2023-06-01
2023,17,5-11,31,2023-04-23,2023-04-29,509735,NA,NA,NA,6.082,case,2023-06-01
2023,17,50-64,200,2023-04-23,2023-04-29,1114015,NA,NA,NA,17.953,case,2023-06-01
2023,17,65-74,189,2023-04-23,2023-04-29,490739,NA,NA,NA,38.513,case,2023-06-01
2023,17,75-84,164,2023-04-23,2023-04-29,252053,NA,NA,NA,65.066,case,2023-06-01
2023,17,85+,124,2023-04-23,2023-04-29,115906,NA,NA,NA,106.983,case,2023-06-01
2023,17,Total,1185,2023-04-23,2023-04-29,5562663,NA,NA,NA,21.303,case,2023-06-01
2023,18,0-4,58,2023-04-30,2023-05-06,351664,NA,NA,NA,16.493,case,2023-06-01
2023,18,12-17,32,2023-04-30,2023-05-06,433734,NA,NA,NA,7.378,case,2023-06-01
2023,18,18-49,374,2023-04-30,2023-05-06,2294817,NA,NA,NA,16.298,case,2023-06-01
2023,18,5-11,20,2023-04-30,2023-05-06,509735,NA,NA,NA,3.924,case,2023-06-01
2023,18,50-64,212,2023-04-30,2023-05-06,1114015,NA,NA,NA,19.03,case,2023-06-01
2023,18,65-74,195,2023-04-30,2023-05-06,490739,NA,NA,NA,39.736,case,2023-06-01
2023,18,75-84,159,2023-04-30,2023-05-06,252053,NA,NA,NA,63.082,case,2023-06-01
2023,18,85+,109,2023-04-30,2023-05-06,115906,NA,NA,NA,94.042,case,2023-06-01
2023,18,Total,1159,2023-04-30,2023-05-06,5562663,NA,NA,NA,20.835,case,2023-06-01
2023,19,0-4,43,2023-05-07,2023-05-13,351664,NA,NA,NA,12.228,case,2023-06-01
2023,19,12-17,16,2023-05-07,2023-05-13,433734,NA,NA,NA,3.689,case,2023-06-01
2023,19,18-49,277,2023-05-07,2023-05-13,2294817,NA,NA,NA,12.071,case,2023-06-01
2023,19,5-11,12,2023-05-07,2023-05-13,509735,NA,NA,NA,2.354,case,2023-06-01
2023,19,50-64,176,2023-05-07,2023-05-13,1114015,NA,NA,NA,15.799,case,2023-06-01
2023,19,65-74,150,2023-05-07,2023-05-13,490739,NA,NA,NA,30.566,case,2023-06-01
2023,19,75-84,118,2023-05-07,2023-05-13,252053,NA,NA,NA,46.816,case,2023-06-01
2023,19,85+,83,2023-05-07,2023-05-13,115906,NA,NA,NA,71.61,case,2023-06-01
2023,19,Total,875,2023-05-07,2023-05-13,5562663,NA,NA,NA,15.73,case,2023-06-01
2023,20,0-4,27,2023-05-14,2023-05-20,351664,NA,NA,NA,7.678,case,2023-06-01
2023,20,12-17,16,2023-05-14,2023-05-20,433734,NA,NA,NA,3.689,case,2023-06-01
2023,20,18-49,194,2023-05-14,2023-05-20,2294817,NA,NA,NA,8.454,case,2023-06-01
2023,20,5-11,16,2023-05-14,2023-05-20,509735,NA,NA,NA,3.139,case,2023-06-01
2023,20,50-64,117,2023-05-14,2023-05-20,1114015,NA,NA,NA,10.503,case,2023-06-01
2023,20,65-74,100,2023-05-14,2023-05-20,490739,NA,NA,NA,20.377,case,2023-06-01
2023,20,75-84,84,2023-05-14,2023-05-20,252053,NA,NA,NA,33.326,case,2023-06-01
2023,20,85+,49,2023-05-14,2023-05-20,115906,NA,NA,NA,42.276,case,2023-06-01
2023,20,Total,603,2023-05-14,2023-05-20,5562663,NA,NA,NA,10.84,case,2023-06-01
2023,21,0-4,27,2023-05-21,2023-05-27,351664,NA,NA,NA,7.678,case,2023-06-01
2023,21,12-17,10,2023-05-21,2023-05-27,433734,NA,NA,NA,2.306,case,2023-06-01
2023,21,18-49,123,2023-05-21,2023-05-27,2294817,NA,NA,NA,5.36,case,2023-06-01
2023,21,5-11,9,2023-05-21,2023-05-27,509735,NA,NA,NA,1.766,case,2023-06-01
2023,21,50-64,79,2023-05-21,2023-05-27,1114015,NA,NA,NA,7.091,case,2023-06-01
2023,21,65-74,64,2023-05-21,2023-05-27,490739,NA,NA,NA,13.042,case,2023-06-01
2023,21,75-84,59,2023-05-21,2023-05-27,252053,NA,NA,NA,23.408,case,2023-06-01
2023,21,85+,47,2023-05-21,2023-05-27,115906,NA,NA,NA,40.55,case,2023-06-01
2023,21,Total,418,2023-05-21,2023-05-27,5562663,NA,NA,NA,7.514,case,2023-06-01
2023,22,0-4,0,2023-05-28,2023-06-03,351664,NA,NA,NA,0,case,2023-06-01
2023,22,12-17,0,2023-05-28,2023-06-03,433734,NA,NA,NA,0,case,2023-06-01
2023,22,18-49,0,2023-05-28,2023-06-03,2294817,NA,NA,NA,0,case,2023-06-01
2023,22,5-11,0,2023-05-28,2023-06-03,509735,NA,NA,NA,0,case,2023-06-01
2023,22,50-64,0,2023-05-28,2023-06-03,1114015,NA,NA,NA,0,case,2023-06-01
2023,22,65-74,0,2023-05-28,2023-06-03,490739,NA,NA,NA,0,case,2023-06-01
2023,22,75-84,0,2023-05-28,2023-06-03,252053,NA,NA,NA,0,case,2023-06-01
2023,22,85+,0,2023-05-28,2023-06-03,115906,NA,NA,NA,0,case,2023-06-01
2023,22,Total,0,2023-05-28,2023-06-03,5562663,NA,NA,NA,0,case,2023-06-01
