date,day,cases_7day,tests_7day,deaths_7day,deaths_ltc_7day,new_hosp_7day,positive_rate_7day,positive_rate_7day_pcr,active_cases_7day,new_vaccine_doses_7day,new_vaccines_1x_7day,new_vaccines_full_7day,new_boosters_7day,antigens_7day,antigen_tests_7day,case_growthrate_7day,test_growthrate_7day,tested_people_growthrate_7day,hosp_growthrate_7day,death_growthrate_7day,case_doubling_time,test_doubling_time,hosp_doubling_time,deaths_doubling_time
2020-03-13,Friday,2,74.14285714285714,0,NA,NA,0.02697495183044316,0.02697495183044316,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5007312777246808,NA,NA,0,NA,NA,NA
2020-03-14,Saturday,2.857142857142857,117,0,NA,NA,0.02442002442002442,0.02442002442002442,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5297102567036598,NA,NA,NA,NA,NA,NA
2020-03-15,Sunday,4.857142857142857,196.14285714285714,0,NA,NA,0.024763292061179897,0.024763292061179897,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6208886635502695,NA,NA,NA,NA,NA,NA
2020-03-16,Monday,7.428571428571429,258.7142857142857,0,NA,NA,0.02871341800110436,0.02871341800110436,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5719964122555382,NA,NA,NA,NA,NA,NA
2020-03-17,Tuesday,8.142857142857142,314.42857142857144,0,NA,NA,0.025897319400272602,0.025897319400272602,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5130933566186879,NA,NA,NA,NA,NA,NA
2020-03-18,Wednesday,10.285714285714286,362.85714285714283,0,NA,NA,0.028346456692913385,0.028346456692913385,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44708172365500015,NA,NA,NA,NA,NA,NA
2020-03-19,Thursday,11.428571428571429,388.85714285714283,0,NA,NA,0.029390154298310066,0.029390154298310066,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40086803298077367,NA,NA,NA,NA,NA,NA
2020-03-20,Friday,14.428571428571429,471.57142857142856,0,NA,NA,0.030596788851863073,0.030596788851863073,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3312861723534217,NA,NA,NA,NA,NA,NA
2020-03-21,Saturday,16.571428571428573,460.2857142857143,0.14285714285714285,NA,NA,0.03600248292985723,0.03600248292985723,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25938912711612755,NA,NA,NA,NA,NA,NA
2020-03-22,Sunday,19.142857142857142,465.42857142857144,0.14285714285714285,NA,NA,0.04112952731737262,0.04112952731737262,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18881847437360452,NA,NA,NA,NA,NA,NA
2020-03-23,Monday,25.857142857142858,538.4285714285714,0.14285714285714285,NA,NA,0.048023348368267445,0.048023348368267445,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14351546514654465,NA,NA,NA,NA,NA,NA
2020-03-24,Tuesday,28.857142857142858,627.4285714285714,0.14285714285714285,NA,NA,0.04599271402550091,0.04599271402550091,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14217119716152224,NA,NA,NA,NA,NA,NA
2020-03-25,Wednesday,30,1375.5714285714287,0.14285714285714285,NA,NA,0.02180911828850348,0.02180911828850348,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2553141075042506,NA,NA,NA,NA,NA,NA
2020-03-26,Thursday,36.714285714285715,1546.857142857143,0.2857142857142857,NA,NA,0.023734761728851125,0.023734761728851125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25940163840525854,NA,NA,NA,NA,NA,NA
2020-03-27,Friday,40.42857142857143,1580.4285714285713,0.5714285714285714,NA,6.285714285714286,0.025580764711199494,0.025580764711199494,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23255258865956627,NA,NA,NA,NA,NA,0
2020-03-28,Saturday,43.42857142857143,1850.7142857142858,0.5714285714285714,NA,6.428571428571429,0.023465843303743728,0.023465843303743728,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2455725831894877,0.25464154619719287,0.32142857142857145,NA,NA,2.7220506272891396,2.156457895075385
2020-03-29,Sunday,47.714285714285715,1984.7142857142858,1.1428571428571428,NA,8.285714285714286,0.024040883898366082,0.024040883898366082,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23849857043859807,0.24023051862827055,0.43571428571428567,NA,NA,2.8853418979314274,1.5908295947277435
2020-03-30,Monday,48.714285714285715,2017.142857142857,1.2857142857142858,NA,10.142857142857142,0.02415014164305949,0.02415014164305949,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2459095610262325,0.23899802563107167,0.45158730158730165,NA,NA,2.9002213668071013,1.5349129130149928
2020-03-31,Tuesday,52.42857142857143,2014.142857142857,1.5714285714285714,NA,12.428571428571429,0.026030214908858783,0.026030214908858783,259.42857142857144,NA,NA,NA,NA,NA,NA,NA,NA,0.22109351636789928,0.2428430418984482,0.4801587301587302,NA,NA,2.854301178000417,1.443579252075258
2020-04-01,Wednesday,57.42857142857143,1421.857142857143,2.2857142857142856,NA,12.428571428571429,0.04038983221139355,0.04038983221139355,280.57142857142856,NA,NA,NA,NA,NA,NA,NA,NA,0.09208941571057531,0.19845528679640737,0.5396825396825397,NA,NA,3.4927120952491215,1.2843609522140162
2020-04-02,Thursday,56.57142857142857,1354.2857142857142,2.2857142857142856,NA,13.857142857142858,0.04177215189873418,0.04177215189873418,301.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,0.08183642688455188,0.19270085387569807,0.40522875816993464,NA,NA,3.5970114642411533,1.7105083649301875
2020-04-03,Friday,55.857142857142854,1487,2.5714285714285716,NA,16,0.03756364684407724,0.03756364684407724,317.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA,0.08191350410576212,0.200881432575895,0.29411764705882354,NA,NA,3.4505288600929678,2.356700413903814
2020-04-04,Saturday,60.57142857142857,1375.7142857142858,2.7142857142857144,NA,17.571428571428573,0.04402907580477674,0.04402907580477674,346.85714285714283,NA,NA,NA,NA,NA,NA,NA,NA,0.0672766184437067,0.18065166234612476,0.27139037433155083,NA,NA,3.8369266662594557,2.554059561866202
2020-04-05,Sunday,61.714285714285715,1394.857142857143,2.857142857142857,NA,18.142857142857142,0.04424416222859484,0.04424416222859484,380.14285714285717,NA,NA,NA,NA,NA,NA,NA,0.06370425702769723,0.06135128567441291,0.152999197851555,0.18686656480774128,NA,10.8807042558958,4.530397481119215,3.7093162239756143
2020-04-06,Monday,58.57142857142857,1431.4285714285713,2.857142857142857,NA,18.714285714285715,0.04091816367265469,0.04091816367265469,408.7142857142857,NA,NA,NA,NA,NA,NA,NA,0.06166810083089153,0.05913332130344443,0.1354697306191175,0.17591965730910966,NA,11.239963144976983,5.116620350480924,3.9401348954540736
2020-04-07,Tuesday,62.857142857142854,1450.5714285714287,3.142857142857143,NA,18.571428571428573,0.04333267677762458,0.04333267677762458,434.2857142857143,NA,NA,NA,NA,NA,NA,NA,0.05967553403255087,0.05761142282898372,0.1165855148154242,0.16639584778530012,NA,11.615265649434463,5.9453970903445565,4.165651906496551
2020-04-08,Wednesday,66.42857142857143,1455.4285714285713,3.142857142857143,NA,21.285714285714285,0.04564193168433451,0.04564193168433451,459.2857142857143,NA,NA,NA,NA,NA,NA,NA,0.0562855859293704,0.054710081257914246,0.12094965716657954,0.12788044162283513,NA,12.314825707415332,5.730873462545652,5.420275155166282
