date,day,new_cases,new_tests,new_deaths,new_ltc_deaths,new_hosp,positivity,positivity_pcr,active_cases,new_vax_doses,new_vax_onedose,new_vax_complete,new_vax_boosted,new_antigen_cases,new_antigen_tests
2020-03-14,Saturday,2.857142857142857,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-15,Sunday,4.857142857142857,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-16,Monday,7.428571428571429,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-17,Tuesday,8.142857142857142,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-18,Wednesday,10.285714285714286,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-19,Thursday,11.428571428571429,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-20,Friday,14.428571428571429,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-21,Saturday,16.571428571428573,NA,0.14285714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-22,Sunday,19.142857142857142,NA,0.14285714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-23,Monday,25.857142857142858,NA,0.14285714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,Tuesday,28.857142857142858,NA,0.14285714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,Wednesday,30,NA,0.14285714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,Thursday,36.714285714285715,NA,0.2857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,Friday,40.42857142857143,NA,0.5714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,Saturday,43.42857142857143,NA,0.5714285714285714,NA,6.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,Sunday,47.714285714285715,NA,1.1428571428571428,NA,8.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-30,Monday,48.714285714285715,NA,1.2857142857142858,NA,10.142857142857142,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-31,Tuesday,52.42857142857143,NA,1.5714285714285714,NA,12.428571428571429,NA,NA,259.42857142857144,NA,NA,NA,NA,NA,NA
2020-04-01,Wednesday,57.42857142857143,NA,2.2857142857142856,NA,12.428571428571429,NA,NA,280.57142857142856,NA,NA,NA,NA,NA,NA
2020-04-02,Thursday,56.57142857142857,NA,2.2857142857142856,NA,13.857142857142858,NA,NA,301.2857142857143,NA,NA,NA,NA,NA,NA
2020-04-03,Friday,55.857142857142854,NA,2.5714285714285716,NA,16,NA,NA,317.7142857142857,NA,NA,NA,NA,NA,NA
2020-04-04,Saturday,60.57142857142857,NA,2.7142857142857144,NA,17.571428571428573,NA,NA,346.85714285714283,NA,NA,NA,NA,NA,NA
2020-04-05,Sunday,61.714285714285715,1394.857142857143,2.857142857142857,NA,18.142857142857142,NA,NA,380.14285714285717,NA,NA,NA,NA,NA,NA
2020-04-06,Monday,58.57142857142857,1431.4285714285713,2.857142857142857,NA,18.714285714285715,NA,NA,408.7142857142857,NA,NA,NA,NA,NA,NA
2020-04-07,Tuesday,62.857142857142854,1450.5714285714287,3.142857142857143,NA,18.571428571428573,NA,NA,434.2857142857143,NA,NA,NA,NA,NA,NA
2020-04-08,Wednesday,66.42857142857143,1455.4285714285713,3.142857142857143,NA,21.285714285714285,NA,NA,459.2857142857143,NA,NA,NA,NA,NA,NA
2020-04-09,Thursday,71.42857142857143,1519.857142857143,4.571428571428571,NA,22.142857142857142,NA,NA,487.57142857142856,NA,NA,NA,NA,NA,NA
2020-04-10,Friday,78.14285714285714,1498.142857142857,5,NA,23,NA,NA,519.7142857142857,NA,NA,NA,NA,NA,NA
2020-04-11,Saturday,80.28571428571429,1556.5714285714287,5.714285714285714,NA,22.857142857142858,0.046515495925042956,0.046515495925042956,549.5714285714286,NA,NA,NA,NA,NA,NA
2020-04-12,Sunday,85.85714285714286,1551.2857142857142,5.857142857142857,NA,22.714285714285715,0.048127466105976,0.048127466105976,581.7142857142857,NA,NA,NA,NA,NA,NA
2020-04-13,Monday,94.85714285714286,1512,5.714285714285714,NA,19.714285714285715,0.051201105586191016,0.051201105586191016,623.4285714285714,NA,NA,NA,NA,NA,NA
2020-04-14,Tuesday,89.42857142857143,1455.5714285714287,6.428571428571429,NA,23.285714285714285,0.053695728718073724,0.053695728718073724,661.4285714285714,NA,NA,NA,NA,NA,NA
2020-04-15,Wednesday,93.57142857142857,1404.142857142857,6.857142857142857,NA,24.857142857142858,0.05654369037736619,0.05654369037736619,711,NA,NA,NA,NA,NA,NA
2020-04-16,Thursday,95.71428571428571,1438.7142857142858,6.285714285714286,NA,26,0.05931564150037715,0.05931564150037715,757.4285714285714,NA,NA,NA,NA,NA,NA
2020-04-17,Friday,105,1385.142857142857,7.714285714285714,NA,28.714285714285715,0.06257279130386556,0.06257279130386556,814.7142857142857,NA,NA,NA,NA,NA,NA
2020-04-18,Saturday,112.28571428571429,1343.7142857142858,8.142857142857142,NA,31.571428571428573,0.06706402016026276,0.06706402016026276,880.5714285714286,NA,NA,NA,NA,NA,NA
2020-04-19,Sunday,117.14285714285714,1323,9.142857142857142,NA,30.428571428571427,0.07178863201807753,0.07178863201807753,950.1428571428571,NA,NA,NA,NA,NA,NA
2020-04-20,Monday,117.14285714285714,1328.857142857143,10.428571428571429,NA,34.42857142857143,0.07544941996044513,0.07544941996044513,1015.8571428571429,NA,NA,NA,NA,NA,NA
2020-04-21,Tuesday,124.57142857142857,1336.857142857143,11.571428571428571,NA,32,0.08006216099098963,0.08006216099098963,1091.142857142857,NA,NA,NA,NA,NA,NA
2020-04-22,Wednesday,130.28571428571428,1416.5714285714287,13.142857142857142,NA,30.714285714285715,0.08379346366213995,0.08379346366213995,1167.5714285714287,NA,NA,NA,NA,NA,NA
2020-04-23,Thursday,147.14285714285714,1478.5714285714287,15.142857142857142,NA,33.857142857142854,0.08879608851372436,0.08879608851372436,1241,NA,NA,NA,NA,NA,NA
2020-04-24,Friday,159.14285714285714,1626.142857142857,15.714285714285714,NA,34,0.09211899791231731,0.09211899791231731,1324.7142857142858,NA,NA,NA,NA,NA,NA
2020-04-25,Saturday,176.14285714285714,1858.142857142857,17.571428571428573,NA,33.714285714285715,0.09370737285917025,0.09370737285917025,1424.2857142857142,NA,NA,NA,NA,NA,NA
